ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,status,effective_status,delivery,creative_id,creative_object_type,video_id,effective_object_story_id,effective_instagram_media_id,cta,conversion_domain,created_time,updated_time,spend_zar_2026_03_10_to_09_05,impressions,website_purchases,purchase_value,source
120248284954150393,W4__03__HYALURONIC_HAND_CARE,120248284918900393,PASTRY_W4_INTL_WORLDWIDE_FULL_SIGNAL_TEST,120248284912210393,PASTRY_TEST_REELS_INTL_W4_W6_WORLDWIDE_EXCL_ZA_ABO_20260828,ACTIVE,ACTIVE,warning:ad_set_learning_exit_unsuccessfully,28740252398891731,VIDEO,1390143549233068,116534118031737_1053775477645881,18103775783599432,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:59:51+0200,2026-08-28T11:32:45+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284960140393,W5__03__HAND_CARE_ROUTINE,120248284920020393,PASTRY_W5_INTL_WORLDWIDE_SHOPPING_INTENT_TEST,120248284912210393,PASTRY_TEST_REELS_INTL_W4_W6_WORLDWIDE_EXCL_ZA_ABO_20260828,ACTIVE,ACTIVE,warning:ad_set_learning_exit_unsuccessfully,1062475416522925,VIDEO,1516950890188090,116534118031737_1053775834312512,17943382473449613,SHOP_NOW,pastryskincare.co.za,2026-08-28T10:00:18+0200,2026-08-28T11:32:42+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284958260393,W5__02__ANTI_PIGMENTATION_HAND_CARE,120248284920020393,PASTRY_W5_INTL_WORLDWIDE_SHOPPING_INTENT_TEST,120248284912210393,PASTRY_TEST_REELS_INTL_W4_W6_WORLDWIDE_EXCL_ZA_ABO_20260828,ACTIVE,ACTIVE,warning:ad_set_learning_exit_unsuccessfully,4535558553351159,VIDEO,1083181767593032,116534118031737_1053775764312519,18128696389679709,SHOP_NOW,pastryskincare.co.za,2026-08-28T10:00:12+0200,2026-08-28T11:32:40+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284955030393,W4__04__EVENING_BODY_CARE_ADD_ON,120248284918900393,PASTRY_W4_INTL_WORLDWIDE_FULL_SIGNAL_TEST,120248284912210393,PASTRY_TEST_REELS_INTL_W4_W6_WORLDWIDE_EXCL_ZA_ABO_20260828,ACTIVE,ACTIVE,warning:ad_set_learning_exit_unsuccessfully,2622955271467210,VIDEO,1805359010599170,116534118031737_1053775537645875,18052883933565498,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:59:56+0200,2026-08-28T11:32:40+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284949000393,W4__01__BODY_CARE_PAIRING,120248284918900393,PASTRY_W4_INTL_WORLDWIDE_FULL_SIGNAL_TEST,120248284912210393,PASTRY_TEST_REELS_INTL_W4_W6_WORLDWIDE_EXCL_ZA_ABO_20260828,ACTIVE,ACTIVE,warning:ad_set_learning_exit_unsuccessfully,1759622798395052,VIDEO,1593719419079376,116534118031737_1053775384312557,17942244288301078,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:59:40+0200,2026-08-28T11:32:33+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284969850393,W6__04__NIACINAMIDE_BODY_MIST,120248284921000393,PASTRY_W6_INTL_WORLDWIDE_SKINCARE_INTENT_TEST,120248284912210393,PASTRY_TEST_REELS_INTL_W4_W6_WORLDWIDE_EXCL_ZA_ABO_20260828,ACTIVE,ACTIVE,warning:ad_set_learning_exit_unsuccessfully,2029900707640980,VIDEO,1593896072410117,116534118031737_1053776467645782,18387364795161272,SHOP_NOW,pastryskincare.co.za,2026-08-28T10:00:53+0200,2026-08-28T11:32:30+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284968390393,W6__03__BRIGHTENING_BODY_CARE_RESET,120248284921000393,PASTRY_W6_INTL_WORLDWIDE_SKINCARE_INTENT_TEST,120248284912210393,PASTRY_TEST_REELS_INTL_W4_W6_WORLDWIDE_EXCL_ZA_ABO_20260828,ACTIVE,ACTIVE,warning:ad_set_learning_exit_unsuccessfully,1535307781176899,VIDEO,1434837162027961,116534118031737_1053776374312458,18107225423144345,SHOP_NOW,pastryskincare.co.za,2026-08-28T10:00:47+0200,2026-08-28T11:32:30+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284966600393,W6__02__EVERYDAY_HAND_CARE,120248284921000393,PASTRY_W6_INTL_WORLDWIDE_SKINCARE_INTENT_TEST,120248284912210393,PASTRY_TEST_REELS_INTL_W4_W6_WORLDWIDE_EXCL_ZA_ABO_20260828,ACTIVE,ACTIVE,warning:ad_set_learning_exit_unsuccessfully,897164369855291,VIDEO,2016963935621701,116534118031737_1053776290979133,18350022016172587,SHOP_NOW,pastryskincare.co.za,2026-08-28T10:00:41+0200,2026-08-28T11:32:20+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284944650393,W3__03__BODY_SPECIFIC_SERUM,120248284917990393,PASTRY_W3_ZA_SHOPPING_INTENT_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,1760670345281405,VIDEO,1040029292069207,116534118031737_1034008546289241,18101142794223347,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:59:24+0200,2026-08-28T10:07:59+0200,"ZAR1,353.33",22910,9,"ZAR8,738.25",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284922900393,W1__01__SALICYLIC_ACID_AND_VITAMIN_C,120248284913190393,PASTRY_W1_ZA_FULL_SIGNAL_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,2050311515844483,VIDEO,1794498635041481,116534118031737_1033971016292994,18099052280209045,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:58:35+0200,2026-08-28T10:07:09+0200,ZAR102.09,2494,1,"ZAR1,584.00",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284946200393,W3__05__FIVE_PRODUCT_GUIDE,120248284917990393,PASTRY_W3_ZA_SHOPPING_INTENT_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,1738342593737521,VIDEO,1616827743571675,116534118031737_1034008822955880,17901773928549544,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:59:33+0200,2026-08-28T10:02:30+0200,ZAR34.14,550,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284939180393,W2__05__PASTRY_PREMIUM_FAQ,120248284914700393,PASTRY_W2_ZA_SOCIAL30_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,1389786629919253,VIDEO,1937680153565157,116534118031737_1034007999622629,17948069391039064,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:59:13+0200,2026-08-28T10:02:14+0200,ZAR80.52,1130,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284941210393,W3__01__CHOOSE_BODY_WASH_BY_CONCERN,120248284917990393,PASTRY_W3_ZA_SHOPPING_INTENT_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,795955873574185,VIDEO,947375435055153,116534118031737_1034008172955945,17948706084037527,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:59:16+0200,2026-08-28T10:02:03+0200,ZAR238.98,5772,3,"ZAR1,977.25",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284936140393,W2__03__BODY_CARE_JOURNEY,120248284914700393,PASTRY_W2_ZA_SOCIAL30_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,1036641345651931,VIDEO,1356857919885627,116534118031737_1034007622956000,18409947541159460,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:59:04+0200,2026-08-28T10:01:50+0200,ZAR102.75,1767,1,ZAR631.75,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284933230393,W2__02__ROUGH_BUMP_ROUTINE,120248284914700393,PASTRY_W2_ZA_SOCIAL30_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,2101839031212801,VIDEO,1028459383291355,116534118031737_1033977799625649,18480202000108225,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:59:00+0200,2026-08-28T10:01:49+0200,ZAR22.68,372,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284943530393,W3__02__BODY_ACNE_SOLUTION,120248284917990393,PASTRY_W3_ZA_SHOPPING_INTENT_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,1673149103765536,VIDEO,1024884870346149,116534118031737_1034008289622600,17894570910595157,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:59:21+0200,2026-08-28T10:01:44+0200,ZAR443.90,16940,4,"ZAR3,605.75",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284932400393,W2__01__INNER_THIGH_ROUTINE,120248284914700393,PASTRY_W2_ZA_SOCIAL30_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,1078726171766785,VIDEO,2555843638218482,116534118031737_1033977636292332,18362479630212526,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:58:56+0200,2026-08-28T10:01:26+0200,"ZAR1,674.81",26703,21,"ZAR17,962.75",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284929570393,W1__05__HAND_CREAMS_BY_NEED,120248284913190393,PASTRY_W1_ZA_FULL_SIGNAL_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,2000824997974370,VIDEO,1393923599331521,116534118031737_1033977399625689,18109345202471107,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:58:51+0200,2026-08-28T10:01:22+0200,ZAR182.85,4950,3,"ZAR2,025.75",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284928040393,W1__04__STRETCH_MARK_ROUTINE,120248284913190393,PASTRY_W1_ZA_FULL_SIGNAL_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,2137843480105917,VIDEO,1279828150741897,116534118031737_1033977216292374,18117519449506692,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:58:48+0200,2026-08-28T10:01:07+0200,ZAR248.48,5441,1,ZAR622.25,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248284925050393,W1__02__UNDERARM_PIGMENTATION_AND_SWEAT,120248284913190393,PASTRY_W1_ZA_FULL_SIGNAL_TEST,120248284911800393,PASTRY_TEST_REELS_ZA_W1_W3_ABO_20260828,ACTIVE,ACTIVE,active:ad_set_in_learning_phase,1105133075290115,VIDEO,1376924207957298,116534118031737_1033971109626318,18348472762247625,SHOP_NOW,pastryskincare.co.za,2026-08-28T09:58:40+0200,2026-08-28T10:01:04+0200,"ZAR1,569.67",29398,9,"ZAR5,847.50",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247999503610393,PASTRY_A2_ZA_SOCIAL_SIGNALS_UNION__BODY_ACNE_SOLUTION,120247983150600393,PASTRY_A2_ZA_SOCIAL_SIGNALS_UNION,120247983147880393,PASTRY_WINNERS_2AUD_APR_TO_DATE_20260814,ACTIVE,ACTIVE,active:active,1673149103765536,VIDEO,1024884870346149,116534118031737_1034008289622600,17894570910595157,SHOP_NOW,pastryskincare.co.za,2026-08-14T17:08:34+0200,2026-08-18T06:41:20+0200,"ZAR1,558.44",39377,23,"ZAR18,092.25",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247999500050393,PASTRY_A1_ZA_BROAD_NEW_EXCL_SIGNALS__SALICYLIC_VITAMIN_C_EXACT,120247983149820393,PASTRY_A1_ZA_BROAD_NEW_EXCL_SIGNALS,120247983147880393,PASTRY_WINNERS_2AUD_APR_TO_DATE_20260814,ACTIVE,ACTIVE,active:active,2141198163103531,VIDEO,1716832676218332,116534118031737_1716832676218332,18089893955557030,SHOP_NOW,pastryskincare.co.za,2026-08-14T17:08:02+0200,2026-08-17T06:21:20+0200,"ZAR1,975.02",45031,24,"ZAR26,641.75",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247999504000393,PASTRY_A2_ZA_SOCIAL_SIGNALS_UNION__DRY_BRUSHING_ROUTINE,120247983150600393,PASTRY_A2_ZA_SOCIAL_SIGNALS_UNION,120247983147880393,PASTRY_WINNERS_2AUD_APR_TO_DATE_20260814,ACTIVE,ACTIVE,active:active,1583181246838108,VIDEO,1587207956355921,116534118031737_1041827215507374,18007465448764457,SHOP_NOW,pastryskincare.co.za,2026-08-14T17:08:38+0200,2026-08-17T00:27:10+0200,"ZAR1,910.07",31347,22,"ZAR21,734.25",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247999503210393,PASTRY_A2_ZA_SOCIAL_SIGNALS_UNION__DARK_UNDERARM_INGREDIENTS,120247983150600393,PASTRY_A2_ZA_SOCIAL_SIGNALS_UNION,120247983147880393,PASTRY_WINNERS_2AUD_APR_TO_DATE_20260814,ACTIVE,ACTIVE,active:active,28412527811717756,VIDEO,1065523956033626,116534118031737_1034011866288909,18328649092285943,SHOP_NOW,pastryskincare.co.za,2026-08-14T17:08:29+0200,2026-08-17T00:27:04+0200,"ZAR3,531.06",84438,33,"ZAR30,974.25",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247999502800393,PASTRY_A2_ZA_SOCIAL_SIGNALS_UNION__STRETCH_MARK_ROUTINE,120247983150600393,PASTRY_A2_ZA_SOCIAL_SIGNALS_UNION,120247983147880393,PASTRY_WINNERS_2AUD_APR_TO_DATE_20260814,ACTIVE,ACTIVE,active:active,1583817143389284,VIDEO,885855224329058,116534118031737_1041827195507376,18111724246804433,SHOP_NOW,pastryskincare.co.za,2026-08-14T17:08:25+0200,2026-08-17T00:22:12+0200,ZAR928.30,13892,11,"ZAR11,511.50",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247999501100393,PASTRY_A1_ZA_BROAD_NEW_EXCL_SIGNALS__ANTI_PIGMENT_HAND_CREAM,120247983149820393,PASTRY_A1_ZA_BROAD_NEW_EXCL_SIGNALS,120247983147880393,PASTRY_WINNERS_2AUD_APR_TO_DATE_20260814,ACTIVE,ACTIVE,active:active,1542319103969645,VIDEO,999896326092090,116534118031737_999896326092090,17892363399551598,NOT IN SOURCE,pastryskincare.co.za,2026-08-14T17:08:13+0200,2026-08-17T00:21:59+0200,"ZAR5,022.82",71420,36,"ZAR22,617.00",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247999502140393,PASTRY_A1_ZA_BROAD_NEW_EXCL_SIGNALS__PREMIUM_BODY_EXACT,120247983149820393,PASTRY_A1_ZA_BROAD_NEW_EXCL_SIGNALS,120247983147880393,PASTRY_WINNERS_2AUD_APR_TO_DATE_20260814,ACTIVE,ACTIVE,active:active,996050220134487,VIDEO,1664964501661670,116534118031737_1664964501661670,18072218867407431,SHOP_NOW,pastryskincare.co.za,2026-08-14T17:08:17+0200,2026-08-17T00:21:54+0200,ZAR57.16,516,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239424374880393,DPA_Past_Purchasers,120239424374900393,PASTRY_DPA_Broad_Acq_3,120239423593780393,PASTRY_DPA_Broad_Acquisition,ACTIVE,ACTIVE,active:active,1630677048061128,SHARE,NOT IN SOURCE,116534118031737_909121352111295,18100256381023152,SHOP_NOW,NOT IN SOURCE,2026-03-11T13:10:13+0200,2026-08-05T21:50:35+0200,"ZAR32,727.85",829617,527,"ZAR446,334.67",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239423593790393,DPA_Cart_Abandoners,120239423593800393,PASTRY_DPA_Broad_Acq_1,120239423593780393,PASTRY_DPA_Broad_Acquisition,ACTIVE,ACTIVE,active:active,2310973609402332,SHARE,NOT IN SOURCE,116534118031737_909121355444628,18114435070781788,SHOP_NOW,NOT IN SOURCE,2026-03-11T13:10:13+0200,2026-08-05T21:50:28+0200,"ZAR29,332.04",593989,426,"ZAR367,230.12",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239424374910393,DPA_Product_Viewers,120239424374890393,PASTRY_DPA_Broad_Acq_2,120239423593780393,PASTRY_DPA_Broad_Acquisition,ACTIVE,ACTIVE,active:active,26206822805650383,SHARE,NOT IN SOURCE,116534118031737_909121348777962,18110751434162734,SHOP_NOW,NOT IN SOURCE,2026-03-11T13:10:13+0200,2026-08-05T21:50:21+0200,"ZAR34,293.74",778892,465,"ZAR409,321.22",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752560730393,PASTRY_TEST_W1_4_STRETCH-MARK_ROUTINE_18082188059569414,120247751713780393,PASTRY_W1_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,2137843480105917,VIDEO,1279828150741897,116534118031737_1033977216292374,18117519449506692,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:21:11+0200,2026-08-05T21:54:01+0200,"ZAR1,046.60",22756,10,"ZAR10,061.50",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752487940393,PASTRY_TEST_W1_01_CERT_CANARY_17980098578992167,120247751713780393,PASTRY_W1_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,2050311515844483,VIDEO,1794498635041481,116534118031737_1033971016292994,18099052280209045,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:18:58+0200,2026-08-05T21:53:50+0200,ZAR283.22,6543,2,"ZAR1,385.00",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
