adset_id,name,campaign_id,status,effective_status,delivery_status,delivery_substatus,learning_stage,optimization_goal,billing_event,bid_strategy,daily_budget,budget_remaining,destination_type,promoted_object,attribution_setting,start_time,end_time,created_time,updated_time,age,genders,geo_included,geo_excluded,custom_audiences,excluded_custom_audiences,detailed_targeting,advantage_audience,publisher_platforms,instagram_positions,facebook_positions,device_platforms,spend_zar_2026_03_10_to_09_05,impressions,reach,frequency,outbound_clicks,landing_page_views,add_to_cart,initiate_checkout,website_purchases,purchase_value,source
120239423593800393,PASTRY_DPA_Broad_Acq_1,120239423593780393,ACTIVE,ACTIVE,active,active,"{""attribution_windows"": [""7d_click"", ""1d_view""], ""last_sig_edit_ts"": 1785959299, ""status"": ""SUCCESS""}",OFFSITE_CONVERSIONS,IMPRESSIONS,NOT IN SOURCE,ZAR250.00,ZAR0.00,UNDEFINED,"{""pixel_id"": ""203047029058550"", ""custom_event_type"": ""PURCHASE"", ""pixel_rule"": null}",1d_view_7d_click_1d_ev,2026-03-11T13:10:00+0200,NOT IN SOURCE (none),2026-03-11T13:10:00+0200,2026-08-05T21:48:35+0200,18-65,"{""0"": 2}",ZA,CN,,Pastry | Purchasers | 180d | REBUILD_20260805,,"{""advantage_audience"": 1}",instagram,"stream, story, reels, explore_home, profile_feed, ig_search",auto,mobile,"ZAR29,332.04",593989,102793,5.778497,13706,12579,3435,1483,426,"ZAR367,230.12",ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248161496390393,ZA_R1_ADVPLUS_BROAD_EXCL_SIGNALS_V6,120248161495070393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,null,OFFSITE_CONVERSIONS,IMPRESSIONS,Highest volume,ZAR600.00,ZAR600.00,WEBSITE,"{""pixel_id"": ""203047029058550"", ""custom_event_type"": ""PURCHASE"", ""pixel_rule"": null}",1d_view_7d_click,2026-08-21T12:42:31+0200,NOT IN SOURCE (none),2026-08-21T12:42:31+0200,2026-08-21T12:42:49+0200,18-65,"{""0"": 2}",ZA,CN,,"Pastry | Instagram | Engagers | 30 Days, Pastry | Facebook | Page Engagers | 30 Days, Pastry | Purchasers | 180d | REBUILD_20260805","interests:Cosmetics, Personal care, Shopping, Online shopping, Shopping malls, Natural skin care, Skin care | behaviors:Engaged Shoppers","{""advantage_audience"": 1}","Advantage+ placements (effective: facebook, instagram, whatsapp, threads)",auto,auto,auto,ZAR0.00,0,0,0,,,,,,,ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248160925920393,ZA_R1_ADVPLUS_BROAD_EXCL_SIGNALS_V5,120248160924870393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,null,OFFSITE_CONVERSIONS,IMPRESSIONS,Highest volume,ZAR600.00,ZAR600.00,WEBSITE,"{""pixel_id"": ""203047029058550"", ""custom_event_type"": ""PURCHASE"", ""pixel_rule"": null}",1d_view_7d_click,2026-08-21T12:07:31+0200,NOT IN SOURCE (none),2026-08-21T12:07:31+0200,2026-08-21T12:07:49+0200,18-65,"{""0"": 2}",ZA,CN,,"Pastry | Instagram | Engagers | 30 Days, Pastry | Facebook | Page Engagers | 30 Days, Pastry | Purchasers | 180d | REBUILD_20260805","interests:Cosmetics, Personal care, Shopping, Online shopping, Shopping malls, Natural skin care, Skin care | behaviors:Engaged Shoppers","{""advantage_audience"": 1}","Advantage+ placements (effective: facebook, instagram, whatsapp, threads)",auto,auto,auto,ZAR0.00,0,0,0,,,,,,,ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248160498080393,ZA_R1_ADVPLUS_BROAD_EXCL_SIGNALS_V4,120248160496510393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,null,OFFSITE_CONVERSIONS,IMPRESSIONS,Highest volume,ZAR600.00,ZAR600.00,WEBSITE,"{""pixel_id"": ""203047029058550"", ""custom_event_type"": ""PURCHASE"", ""pixel_rule"": null}",1d_view_7d_click,2026-08-21T11:44:06+0200,NOT IN SOURCE (none),2026-08-21T11:44:06+0200,2026-08-21T11:44:22+0200,18-65,"{""0"": 2}",ZA,CN,,"Pastry | Instagram | Engagers | 30 Days, Pastry | Facebook | Page Engagers | 30 Days, Pastry | Purchasers | 180d | REBUILD_20260805","interests:Cosmetics, Personal care, Shopping, Online shopping, Shopping malls, Natural skin care, Skin care | behaviors:Engaged Shoppers","{""advantage_audience"": 1}","Advantage+ placements (effective: facebook, instagram, whatsapp, threads)",auto,auto,auto,ZAR0.00,0,0,0,,,,,,,ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248159885030393,ZA_R1_ADVPLUS_BROAD_EXCL_SIGNALS_V3,120248159883870393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,null,OFFSITE_CONVERSIONS,IMPRESSIONS,Highest volume,ZAR600.00,ZAR600.00,WEBSITE,"{""pixel_id"": ""203047029058550"", ""custom_event_type"": ""PURCHASE"", ""pixel_rule"": null}",1d_view_7d_click,2026-08-21T11:21:00+0200,NOT IN SOURCE (none),2026-08-21T11:20:59+0200,2026-08-21T11:21:18+0200,18-65,"{""0"": 2}",ZA,CN,,"Pastry | Instagram | Engagers | 30 Days, Pastry | Facebook | Page Engagers | 30 Days, Pastry | Purchasers | 180d | REBUILD_20260805","interests:Cosmetics, Personal care, Shopping, Online shopping, Shopping malls, Natural skin care, Skin care | behaviors:Engaged Shoppers","{""advantage_audience"": 1}","Advantage+ placements (effective: facebook, instagram, whatsapp, threads)",auto,auto,auto,ZAR0.00,0,0,0,,,,,,,ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248159647740393,ZA_R1_ADVPLUS_BROAD_EXCL_SIGNALS_V2,120248159647460393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,null,OFFSITE_CONVERSIONS,IMPRESSIONS,Highest volume,ZAR600.00,ZAR600.00,WEBSITE,"{""pixel_id"": ""203047029058550"", ""custom_event_type"": ""PURCHASE"", ""pixel_rule"": null}",1d_view_7d_click,2026-08-21T11:08:37+0200,NOT IN SOURCE (none),2026-08-21T11:08:37+0200,2026-08-21T11:08:54+0200,18-65,"{""0"": 2}",ZA,CN,,"Pastry | Instagram | Engagers | 30 Days, Pastry | Facebook | Page Engagers | 30 Days, Pastry | Purchasers | 180d | REBUILD_20260805","interests:Cosmetics, Personal care, Shopping, Online shopping, Shopping malls, Natural skin care, Skin care | behaviors:Engaged Shoppers","{""advantage_audience"": 1}","Advantage+ placements (effective: facebook, instagram, whatsapp, threads)",auto,auto,auto,ZAR0.00,0,0,0,,,,,,,ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120248159157570393,ZA_R1_ADVPLUS_BROAD_EXCL_SIGNALS,120248159155880393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,null,OFFSITE_CONVERSIONS,IMPRESSIONS,Highest volume,ZAR600.00,ZAR600.00,WEBSITE,"{""pixel_id"": ""203047029058550"", ""custom_event_type"": ""PURCHASE"", ""pixel_rule"": null}",1d_view_7d_click,2026-08-21T10:44:12+0200,NOT IN SOURCE (none),2026-08-21T10:44:12+0200,2026-08-21T10:44:30+0200,18-65,"{""0"": 2}",ZA,CN,,"Pastry | Instagram | Engagers | 30 Days, Pastry | Facebook | Page Engagers | 30 Days, Pastry | Purchasers | 180d | REBUILD_20260805","interests:Cosmetics, Personal care, Shopping, Online shopping, Natural skin care, Skin care | behaviors:Engaged Shoppers","{""advantage_audience"": 1}","Advantage+ placements (effective: facebook, instagram, whatsapp, threads)",auto,auto,auto,ZAR0.00,0,0,0,,,,,,,ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247751713780393,PASTRY_W1_Broad_Creative_Test_5Ads,120247750787550393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,"{""attribution_windows"": [""7d_click"", ""1d_view""], ""last_sig_edit_ts"": 1785959157}",OFFSITE_CONVERSIONS,IMPRESSIONS,NOT IN SOURCE,NOT IN SOURCE (campaign budget),ZAR0.00,UNDEFINED,"{""pixel_id"": ""203047029058550"", ""custom_event_type"": ""PURCHASE"", ""pixel_rule"": null}",1d_view_7d_click,2026-08-05T19:31:33+0200,NOT IN SOURCE (none),2026-08-05T19:31:33+0200,2026-08-05T21:46:14+0200,18-65,"{""0"": 2}",ZA,CN,,Pastry | Purchasers | 180d | REBUILD_20260805,,"{""advantage_audience"": 1}","Advantage+ placements (effective: facebook, instagram, whatsapp, threads)",auto,auto,auto,"ZAR1,669.74",35483,19940,1.779488,1156,1011,174,62,15,"ZAR12,758.75",ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120246229373450393,AS2 test.,120243641897420393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,"{""attribution_windows"": [""7d_click"", ""1d_view""], ""last_sig_edit_ts"": 1782365006}",OFFSITE_CONVERSIONS,IMPRESSIONS,NOT IN SOURCE,NOT IN SOURCE (campaign budget),ZAR0.00,WEBSITE,"{""pixel_id"": ""203047029058550"", ""custom_event_type"": ""PURCHASE"", ""pixel_rule"": null}",1d_view_7d_click_1d_ev,2026-06-25T07:23:01+0200,NOT IN SOURCE (none),2026-06-25T07:23:00+0200,2026-06-25T07:23:20+0200,18-65,"{""0"": 2}",ZA,CN,"All website visitors 180, WEB-ATC-30d, InitiateCheckout30d, buyers180d, ReturningCustomerPurchase180d, Pastry | Website | All Visitors | 30 Days, Pastry | Website | All Visitors | 90 Days, Pastry | Website | All Visitors | 7 Days, Pastry | Website | Viewed Content | 30 Days, Pastry | Website | Viewed Content | 90 Days, Pastry | Website | Add to Cart | 7 Days, Pastry | Website | Add to Cart | 90 Days, Pastry | Website | Initiated Checkout | 7 Days, Pastry | Website | Initiated Checkout | 90 Days, Pastry | Website | Product Page Viewers | 30 Days, Pastry | Instagram | Engagers | 365 Days, Pastry | Instagram | Engagers | 30 Days, Pastry | Instagram | Engagers | 90 Days, Pastry | Facebook | Page Engagers | 30 Days, Pastry | Facebook | Page Engagers | 90 Days, Pastry | Website | Initiated Checkout | 30 Days, Pastry | Website | Add to Cart | 30 Days, Pastry | Website | All Visitors | 180 Days, People who viewed products/180, People who viewed Shops page180, People who viewed products and navigated to websit, AddToCart / 180, AddToCart / 180, People who saved products 180, website purchase 180, All website visitors 180, AddToCart 180",,"interests:Cosmetics, Shopping, Online shopping, Shopping malls, Skin care | behaviors:Engaged Shoppers","{""advantage_audience"": 1}",instagram,"stream, story, reels, explore_home, profile_feed, ig_search",auto,mobile,"ZAR5,944.07",82108,30363,2.704212,2471,2301,1298,518,164,"ZAR140,253.50",ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120245549294630393,Instagram post: The Pastry Premium Body Wash  has...,120245549293410393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,"{""attribution_windows"": [""1d_click""]}",VISIT_INSTAGRAM_PROFILE,IMPRESSIONS,NOT IN SOURCE,NOT IN SOURCE (campaign budget),ZAR0.00,INSTAGRAM_PROFILE,null,1d_view_7d_click,2026-06-16T06:26:12+0200,2026-06-30T06:26:12+0200,2026-06-16T06:25:44+0200,2026-06-16T06:26:01+0200,18-65,null,ZA,CN,All website visitors 180,,,null,instagram,auto,auto,"mobile, desktop","ZAR2,654.28",59997,11379,5.272607,,139,,,,,ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120245548998560393,"Instagram post: She said it best ✨ Lightweight,...",120245548997690393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,"{""attribution_windows"": [""1d_click""]}",VISIT_INSTAGRAM_PROFILE,IMPRESSIONS,NOT IN SOURCE,NOT IN SOURCE (campaign budget),ZAR0.00,INSTAGRAM_PROFILE,null,1d_view_7d_click,2026-06-16T06:24:38+0200,2026-06-30T06:24:38+0200,2026-06-16T06:24:09+0200,2026-06-16T06:24:27+0200,18-65,"{""0"": 0}",ZA,CN,,,,null,instagram,auto,auto,"mobile, desktop","ZAR2,657.07",62073,47092,1.318122,,366,,,,,ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120245548921590393,Instagram post: We are turning 5 this year and we...,120245548921010393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,"{""attribution_windows"": [""1d_click""]}",VISIT_INSTAGRAM_PROFILE,IMPRESSIONS,NOT IN SOURCE,NOT IN SOURCE (campaign budget),ZAR0.00,INSTAGRAM_PROFILE,null,1d_view_7d_click,2026-06-16T06:23:39+0200,2026-06-30T06:23:39+0200,2026-06-16T06:23:11+0200,2026-06-16T06:23:28+0200,18-65,"{""0"": 0}",ZA,CN,,,,null,instagram,auto,auto,"mobile, desktop","ZAR2,659.39",71339,54060,1.319626,,203,,,,,ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120245548840520393,Instagram post: A power ingredient combo that...,120245548839430393,ACTIVE,CAMPAIGN_PAUSED,inactive,campaign_off,"{""attribution_windows"": [""1d_click""]}",VISIT_INSTAGRAM_PROFILE,IMPRESSIONS,NOT IN SOURCE,NOT IN SOURCE (campaign budget),ZAR0.00,INSTAGRAM_PROFILE,null,1d_view_7d_click,2026-06-16T06:22:32+0200,2026-06-30T06:22:32+0200,2026-06-16T06:22:03+0200,2026-06-16T06:22:21+0200,18-65,"{""0"": 0}",ZA,CN,,,,null,instagram,auto,auto,"mobile, desktop","ZAR2,658.38",113866,89586,1.271024,1,386,,,,,ads_get_ad_entities level=adset time_range 2026-03-10..2026-09-05; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
